id,title,author,genre,publisher,year
19257,Shall not Perish,"Erick Dooley I, Morton Medhurst",Metafiction,Cloverdale Corporation,2016
19349,Counter-Strike: Global Offensive,Andrea Ritchie,Fantasy,Pen and Sword Books,2009
18852,Noli Me Tangere,"Sung Lindgren, Laurice Bosco",Reference book,Penguin Books,2003
19302,Before Sunrise,Joshua Hamill II,Narrative nonfiction,Velazquez Press,2022
19440,Great Work of Time,Prof. Anastacia Howe,Historical fiction,Unknown,1977
19431,The Moving Finger,"Fr. Kacy Reilly, Carisa Blick",Fantasy,Unknown,2011
19075,Antic Hay,Basil Tremblay,Realistic fiction,Kogan Page,1977
19426,Banjo-Kazooie: Nuts & Bolts,Audie Mohr,Textbook,Ziff Davis Media,2026
19067,Pokémon Emerald,Jann Leannon,Tall tale,Pen and Sword Books,1989
19165,Helldorado,"Solange Marks, Donn Jaskolski",Historical fiction,G-Unit Books,1992
19167,Tapestry,Ms. Numbers Kris,Speech,Horizon Scientific Press,1985
19432,Pokémon Shield,Demetria Lebsack,Narrative nonfiction,Indiana University Press,1976
18886,All About Eve,"Alphonso Bednar MD, Joshua Hamill II, Vanna Hauck LLD",Fantasy,Carlton Books,1891
19125,The Heart Is Deceitful Above All Things,Stephan Cassin,Mythopoeia,Breslov Research Institute,1999
18848,Saturday Night Fever,The Hon. Mac Thiel,Fantasy,Sams Publishing,2012
19121,The Legend of Zelda: Skyward Sword,Patience Kautzer,Legend,Voyager Books,1997
19073,O Jerusalem!,Maynard Bartoletti Ret.,Crime/Detective,Mascot Books,1960
18913,Jesting Pilate,"Maynard Bartoletti Ret., Erick Dooley I, Morton Medhurst",Horror,Dalkey Archive Press,1990
19068,The Sun Also Rises,Lorean Koch,Folklore,Leaf Books,2015
18865,Animal Crossing: City Folk,Lynn Thiel,Mythology,Earthscan,2008
19381,The Bourne Ultimatum,"Pres. Thanh Harber, Elliot Gerhold, Bette Berge Jr.",Essay,Manning Publications,1986
19481,Butter In a Lordly Dish,Ms. Numbers Kris,Tall tale,Harlequin Enterprises Ltd,2005
19205,Counter-Strike,Evelyne Predovic,Fantasy,George Newnes,1981
19472,Grim Fandango,"Andra Reilly, Tabetha Fisher",Tall tale,Candlewick Press,2010
19490,Halo Wars,Erwin Douglas,Suspense/Thriller,Mainstream Publishing,1992
19425,Batman: Arkham City,Samara Cassin,Fanfiction,Flame Tree Publishing,2018
19123,Half-Life 2: Lost Coast,Ali Sanford,Speech,SAGE Publications,1871
19081,Super Meat Boy,"Stacy Quitzon, Ocie Barton, Matthew Stark",Legend,Carlton Publishing Group,1841
19391,Pokémon Ultra Moon,Fernando Kunze MD,Fantasy,Da Capo Press,2010
19542,Super Mario Galaxy,"Nicky Bailey, Efrain Schiller",Metafiction,Bowes & Bowes,1986
19179,The Prestige,The Hon. Mac Thiel,Realistic fiction,City Lights Publishers,2025
19357,A Confederacy of Dunces,Jeffrey Cassin,Fiction in verse,Ellora's Cave,1997
18942,That Hideous Strength,Eli Okuneva DC,Tall tale,Tate Publishing & Enterprises,2015
19196,Clouds of Witness,"Tessa Pfeffer DC, Kaci Skiles, Johnnie Hoeger",Crime/Detective,HarperCollins,2002
18998,12 Years a Slave,Stefan Carter Esq.,Folklore,Carcanet Press,2018
19107,Halo 5: Guardians,Leone Ondricka IV,Crime/Detective,Bloomsbury Publishing Plc,1990
19544,Can't Slow Down,Alex Ledner,Suspense/Thriller,Cambridge University Press,2000
19397,25,"Prof. Jason Breitenberg, Elfrieda Grant",Reference book,George Routledge & Sons,2000
19569,Life is Strange,Thu Lesch,Fairy tale,Breslov Research Institute,1992
18957,Civilization IV,Audie Mohr,Mythology,Ballantine Books,2016
19150,...Baby One More Time,"Keneth Crist, Andra Reilly",Biography/Autobiography,D. Reidel,1997
19103,Beneath the Bleeding,Prof. Jason Breitenberg,Fantasy,HarperCollins,2007
19552,A Many-Splendoured Thing,Lauren Beier DO,Narrative nonfiction,Orion Books,2022
19281,Luigi's Mansion,"Dominic Jones, Pres. Doug Donnelly",Mythology,Signet Books,2007
19444,Mega Man Battle Network,"Elliott Lowe, Jessenia Macejkovic",Fable,Eel Pie Publishing,1997
19245,Viva la Vida or Death and All His Friends,"Fr. Kacy Reilly, Carisa Blick",Short story,Black Library,1989
19203,Animal Crossing: New Leaf,Roberta Swift,Narrative nonfiction,Anova Books,2022
18864,High School Musical,Randall Brakus,Western,Carlton Books,2009
19584,Fair Stood the Wind for France,Chante Stamm,Narrative nonfiction,Zondervan,1980
19370,The Third Man,Hong Ratke,Speech,Brill Publishers,1976
18897,A Catskill Eagle,"Burl West, Merlin Nikolaus, Lynna Kub",Folklore,Zed Books,1994
19273,Sholay,Doyle Hahn II,Short story,Chatto and Windus,1861
19087,Things Fall Apart,Cathy Kovacek PhD,Crime/Detective,Taunton Press,2013
18930,Star Wars: Episode VIII – The Last Jedi,Christin Johnson,Speech,Shire Books,1978
19111,Minecraft,"Vincenza Jerde, Normand Walter, Amb. Deon Herman, Maynard Strosin CPA, Gerda Torphy",Folklore,"Farrar, Straus & Giroux",1952
19369,Unplugged,"Gerda Torphy, Amb. Deon Herman, Vincenza Jerde",Speech,Da Capo Press,1990
19312,Psycho,Carolyne West,Science fiction,Newnes,2023
19446,Gone with the Wind,Edie Conroy,Biography/Autobiography,David & Charles,2014
19389,Toy Story 2,Jenni Kautzer,Suspense/Thriller,George Routledge & Sons,1981
19400,The Colour of My Love,"Clementina Dicki, Matthew Stark, Ocie Barton, Stacy Quitzon",Horror,Heyday Books,1999
19211,Wolfenstein 2: The New Colossus,Sadye Romaguera,Classic,O'Reilly Media,1986
19579,Mary and Max,Dominic Jones,Western,Lethe Press,1981
19507,Desperados: Wanted Dead or Alive,Deanne Cummerata,Classic,Lion Hudson,1849
19455,Behold the Man,Christopher Collins,Fiction narrative,Chronicle Books,2026
19294,Catch Me If You Can,Jasper Bogisich,Speech,Athabasca University Press,2022
19530,Mario Kart: Double Dash,"Garfield Blick, Denisha Cassin, Olin Windler",Biography/Autobiography,Mascot Books,2021
19267,Cross Road,Ms. Jenee Mann,Speech,Harvest House,2006
19475,Apocalypse Now,"Carlos Hansen, Armando Sipes DDS",Folklore,Leafwood Publishers,1863
19174,Bat Out of Hell,Sung Lindgren,Short story,David & Charles,2016
18884,Hotel Rwanda,Rossana Koelpin,Fiction in verse,Ignatius Press,2003
19262,The Shining,Prudence Cassin V,Biography/Autobiography,HarperTrophy,1983
19328,Pac-Man,Tony O'Hara,Realistic fiction,Carnegie Mellon University Press,2026
19244,Devil May Cry,Tyler Schneider,Fanfiction,Peace Hill Press,2012
19208,Gandhi,Sondra O'Reilly,Fairy tale,Blackie and Son Limited,2014
19376,Wildfire at Midnight,"Ursula O'Connell, Terica Sanford",Fanfiction,Shoemaker & Hoard Publishers,2024
19503,His Dark Materials,"Lynn Leffler, Brady Mante",Historical fiction,Belknap Press,2017
18842,Seven Samurai,Laurice Bosco,Mystery,Heyday Books,1976
19101,The Parliament of Man,Lorean Koch,Metafiction,Blackstaff Press,1975
19491,Pokémon HeartGold,"Miss Kieth Kautzer, Deangelo Hammes, Takako Streich",Comic/Graphic Novel,University of Minnesota Press,2005
19048,The Legend of Zelda: Ocarina of Time,Elvin Hagenes,Legend,D. Reidel,1983
19404,Pokémon Ruby,"Jerold Armstrong JD, Iliana Nicolas, Rev. Justin MacGyver",Humor,New English Library,1991
18914,Dookie,Hyacinth Shields IV,Fantasy,Brill Publishers,0
19042,Gold: Greatest Hits,Edgardo Littel III,Essay,Schocken Books,1988
18950,Beauty and the Beast,Leone Ondricka IV,Science fiction,Target Books,2005
19217,Cabbages and Kings,Rossana Koelpin,Fiction narrative,Marshall Cavendish,2018
19282,The Parliament of Man,Lorean Koch,Metafiction,Gefen Publishing House,2000
19497,Command & Conquer: Tiberian Sun,Leone Ondricka IV,Legend,Indiana University Press,1980
19520,Appetite for Destruction,Homer Lebsack,Mythopoeia,Ten Speed Press,1995
19026,Call of Duty: Black Ops,Marvel O'Hara,Suspense/Thriller,Papadakis Publisher,2023
19070,"Lock, Stock and Two Smoking Barrels",Prudence Cassin V,Metafiction,University of Michigan Press,1995
19286,1,Matthew Breitenberg,Fiction in verse,Holt McDougal,1994
19161,Star Wars: Episode III – Revenge of the Sith,"Elliott Lowe, Jessenia Macejkovic",Crime/Detective,Marshall Cavendish,2019
18838,The Last Enemy,Prof. Jerlene Hintz,Speech,Canongate Books,1980
19550,Blade Runner,"Rocio Cremin, Lawerence Collins",Fairy tale,Hodder & Stoughton,1992
19405,Mario Kart Wii,Lanita MacGyver,Suspense/Thriller,Hachette Book Group USA,2003
19008,"Absalom, Absalom!",The Hon. Shannan Goodwin,Mythology,Harcourt Assessment,2006
19160,Wii Sports,Msgr. Rory Kirlin,Biography/Autobiography,Velazquez Press,1991
19176,The Last of Us,Xuan Shields DO,Textbook,Unknown,2011
19122,Oh! To be in England,"Amb. Deon Herman, Vincenza Jerde, Gerda Torphy",Reference book,Adis International,1979
19413,The Great Dictator,Prof. Jason Breitenberg,Crime/Detective,Caister Academic Press,2018
19186,Pokémon X,Nathalie Rempel,Short story,Pathfinder Press,1979
19350,The Dark Knight Rises,"Aldo White, Deanne Cummerata",Mythology,Lethe Press,1923
18866,The Painted Veil,Terrence Legros,Fable,Shambhala Publications,1994
19588,Desperados 2: Cooper's Revenge,Lynn Runte,Historical fiction,Berkley Books,1986
18869,Once Upon a Time in the West,Nathalie Rempel,Tall tale,Scholastic Press,1854
18881,Quake,"Bart Denesik Esq., Msgr. Annelle D'Amore, Ike Kuhic",Mythology,Voyager Books,1985
19448,Mr Standfast,"Jess Schaden, Jack Yundt",Crime/Detective,Kensington Books,1993
18888,Pokémon Sapphire,Msgr. Sherilyn Reinger,Short story,Manor House Publishing,2019
19528,The Monkey's Raincoat,Rossana Koelpin,Reference book,Marshall Cavendish,2025
18873,Modern Times,"Sonia Hauck, The Hon. Mac Thiel",Short story,Mark Batty Publisher,1991
19474,Unforgiven,Jeffery Lubowitz,Short story,Target Books,1985
18992,Mother Night,Sondra O'Reilly,Folklore,Left Book Club,1978
19187,Backstreet Boys,"Simona O'Reilly, Arlie Stiedemann",Legend,Packt Publishing,2016
19064,Spotlight,"Rocio Cremin, Lawerence Collins",Fiction in verse,NavPress,1987
19131,Let's Talk About Love,Dell Windler JD,Fantasy,Shire Books,2023
18987,Left 4 Dead,Agustin Stanton III,Humor,University of Chicago Press,1993
19509,The Little Foxes,Hosea Monahan,Science fiction,Marshall Cavendish,1985
19225,Rosemary Sutcliff,"Maynard Bartoletti Ret., Morton Medhurst, Erick Dooley I",Speech,Target Books,2001
19246,Eternal Sunshine of the Spotless Mind,Carisa Blick,Realistic fiction,Victor Gollancz Ltd,2020
19452,Command & Conquer: Tiberium Alliances,"Numbers Howell DDS, Tyson Treutel",Mythopoeia,Shire Books,1986
18843,Ice Climbers,"Jenice Bartell, Raye Watsica",Humor,Unknown,1990
19494,Mad Max: Fury Road,Blythe Bernhard,Speech,Packt Publishing,2005
19152,Just Cause,Clementina Dicki,Historical fiction,Marshall Cavendish,1998
